plot_id,date,soil_mean,soil_median,soil_sd,soil_min,soil_max,soil_quantile_95,soil_quantile_5,surf_mean,surf_median,surf_sd,surf_min,surf_max,surf_quantile_95,surf_quantile_5,air_mean,air_median,air_sd,air_min,air_max,air_quantile_95,air_quantile_5,corr_soil_air,max_roll_diff_soil,max_roll_diff_surf,max_roll_diff_air,moist_mean,moist_median,moist_sd,moist_min,moist_max,moist_quantile_95,moist_quantile_5,soil_air_diff,soil_air_max_diff
Test_plot_1,2024-08-23,11.591796875,11.625,0.41812877378125485,10.9375,12.125,12.125,10.984375,11.604817708333334,11.40625,1.5124889840743543,9.125,15,13.875,9.234375,11.891276041666666,11.46875,1.734737125345375,9,16,14.546875,9.421875,0.0954221917125354,0.125,1.375,1.875,945.9895833333334,943.5,26.587885960048823,915,1007,998.25,916,0.2994791666666661,3.875
Test_plot_1,2024-08-24,10.509114583333334,10.875,0.7370582512120901,9,11.5,11.375,9.296875,9.152994791666666,10.4375,1.8905684754853245,5.5,11,10.75,5.71875,9.009765625,10.40625,2.3458096761236606,4.625,11.625,11.375,5.40625,0.9639844139220619,0.25,0.875,0.875,1106,1030,165.21169832417405,959,1427,1419,960.75,-1.499348958333334,0.125
Test_plot_1,2024-08-25,8.782552083333334,8.8125,0.5733227229294099,7.875,9.625,9.5625,7.875,7.465494791666667,8,1.6948031487846849,4.75,10.125,9.71875,4.984375,7.026692708333333,7.3125,1.686043347713019,4.125,9.625,9.203125,4.640625,0.3960910122190985,0.125,0.625,2.125,968.8333333333334,960.5,21.40224615200183,945,1021,1011.75,946.75,-1.7558593750000009,0
Test_plot_1,2024-08-26,8.11968085106383,8.125,0.36088230385271397,7.625,8.8125,8.73125,7.625,6.397606382978723,5.625,1.487802851655136,4.9375,9.25,8.91875,5,6.566489361702128,5.75,1.5648028820483988,4.875,9.625,9.462499999999999,5,-0.057405033334927226,0.125,0.8125,1.75,956.5744680851063,960,12.732609078662795,878,968,962.7,944.5999999999999,-1.5531914893617023,0.8125
Test_plot_2,2023-09-11,9.798684210526316,9.75,0.1560980504163489,9.5625,10.25,10.125,9.5625,8.104605263157895,8,1.4940162704808024,5.75,10.5625,10.375,5.875,8.034868421052632,7.5,1.9238260570873686,4.6875,12.125,11.25,5.54375,-0.5340423054091533,0.0625,0.375,0.9375,1632.5263157894738,1633,9.43493069043216,1616,1647,1645,1617,-1.763815789473684,1.875
Test_plot_2,2023-09-12,9.656901041666666,9.625,0.07197563987729191,9.4375,9.75,9.75,9.5,8.544270833333334,8.78125,1.0470005979907473,6.375,10.5625,9.90625,6.625,8.439453125,8.6875,1.8336549711008239,4.6875,12,10.75,5.25,0.22976130889221194,0.0625,0.5,1.5625,1657.8541666666667,1659,7.197922458549984,1639,1668,1666.25,1644,-1.217447916666666,2.25
Test_plot_2,2023-09-13,8.97265625,9,0.23661756077220786,8.375,9.4375,9.375,8.5,5.671223958333333,5.625,1.9557027944877832,2.125,9.5625,9.25,2.375,4.745442708333333,4.28125,2.8544639093603914,0.375,11.5,10.359375,0.75,0.38036590110858165,0.0625,0.8125,2.8125,1670.6770833333333,1670,3.6490656097912795,1665,1678,1677,1666,-4.227213541666667,2.0625
Test_plot_2,2023-09-14,7.930989583333333,7.9375,0.26212052249185586,7.5,8.375,8.25,7.5,4.098307291666667,2.3125,2.911718395118695,0.0625,9.6875,9.125,0.375,3.5032552083333335,0.875,4.62809613464884,-2.375,13.5,12,-2.125,-0.14725523796316248,0.125,1,3,1667.4895833333333,1671,8.246204602778008,1652,1677,1676.25,1652,-4.427734375,5.125
Test_plot_2,2023-09-15,7.179036458333333,7.25,0.3755062144330648,6.5,7.625,7.625,6.5625,3.7766927083333335,3.1875,3.5784068326339042,-0.625,10.125,9.53125,-0.5,3.2682291666666665,2.125,5.230193816433205,-3.0625,16.5625,12.71875,-2.765625,-0.28704208230235023,0.0625,0.75,3,1647.0833333333333,1645,20.01034820006187,1622,1678,1677,1622,-3.9108072916666665,8.9375
Test_plot_2,2023-09-16,7.368489583333333,7.34375,0.3043650593679161,6.9375,7.75,7.75,6.984375,5.693359375,5.25,2.3724896380486102,2.5625,10.875,10.5,2.875,6.151692708333333,4.96875,4.171416922827486,1.375,16.1875,15,1.5,0.02501080493457938,0.0625,0.625,1.5625,1646.8541666666667,1650.5,13.327438389844003,1626,1674,1667.5,1626.75,-1.216796875,8.4375
Test_plot_2,2023-09-17,7.369791666666667,7.375,0.1432892118954321,7,7.5625,7.515625,7.125,4.428385416666667,4.40625,1.7056161866627968,1.625,8.625,7.328125,2,3.9563802083333335,3.9375,2.5895812217267786,0.125,11.125,9.640625,0.84375,0.01267893249067386,0.0625,1.4375,3.5,1646.8020833333333,1643,10.660917104488334,1635,1672,1667.25,1636,-3.4134114583333335,3.5625
Test_plot_2,2023-09-18,6.916666666666667,6.875,0.21086184884479603,6.625,7.25,7.25,6.625,4.42578125,3.375,2.566697661046911,0.875,9.5,9.125,1.09375,4.890625,3.375,4.002692350485056,-0.5,15.25,12.296875,-0.03125,-0.005358939982852841,0.0625,0.625,3.125,1631.5729166666667,1636.5,14.448999085106328,1605,1645,1645,1605.75,-2.026041666666667,8
Test_plot_2,2023-09-19,5.998697916666667,6,0.296356599556813,5.5,6.6875,6.5625,5.5,1.4368489583333333,1.0625,1.0508648846990942,0.125,3.8125,3.53125,0.25,0.3834635416666667,0,1.7923590515601024,-2.3125,3.875,3.625,-2.125,0.26778199832002425,0.0625,0.375,1.25,1654.0520833333333,1650.5,9.72935849204184,1638,1679,1671,1639,-5.615234375,-2.8125
Test_plot_2,2023-09-20,4.794270833333333,4.6875,0.29800828244112404,4.375,5.4375,5.375,4.4375,1.0423177083333333,1.125,0.27543249359002525,0.4375,1.375,1.3125,0.5,-0.7936197916666666,-0.1875,1.0780830862053543,-2.25,0.375,0.375,-2.25,-0.8671612899976106,0.0625,0.125,0.1875,1651.5729166666667,1650.5,6.9566246982989135,1642,1663,1662,1643,-5.587890625,-5.0625
Test_plot_2,2023-09-21,4.014322916666667,3.9375,0.1881521917458628,3.75,4.375,4.375,3.8125,0.7799479166666666,0.875,0.333317056894283,0.1875,1.1875,1.125,0.25,0.22200520833333334,0.15625,1.0162685629683972,-1.1875,2.25,1.890625,-1.125,-0.6821373053177601,0.0625,0.125,0.4375,1669.0416666666667,1670,5.991075233723939,1657,1680,1678,1658.75,-3.7923177083333335,-2.125
Test_plot_2,2023-09-22,3.7109375,3.75,0.0894289264988507,3.25,3.8125,3.8125,3.625,2.076171875,2.25,0.5432149609797551,1.25,3.125,2.75,1.25,3.17578125,3.375,1.4061750711032055,0.25,5.125,4.875,0.25,-0.31823169341358665,0.375,0.1875,0.75,1821.4270833333333,1769,131.7471058139452,1681,2073,2049.75,1682.75,-0.53515625,1.3125
Test_plot_2,2023-09-23,4.447916666666667,4.34375,0.4522119127522933,3.75,5.0625,5,3.859375,4.819010416666667,4.3125,1.325374796999675,3.125,7.5625,7.265625,3.375,5.487630208333333,4.75,1.6433082954576588,2.625,9.375,8.75,3.75,0.11056230714779736,0.0625,0.375,1.0625,1846.375,1835,61.40962550987555,1773,2008,1963.75,1775,1.039713541666666,4.3125
Test_plot_2,2023-09-24,5.162760416666667,5,0.30355340273402226,4.8125,5.5625,5.515625,4.8125,4.922526041666667,4.5,1.7157778079217594,3.25,9,8.75,3.25,5.806640625,4.625,3.1653198646907583,3,13.625,12.8125,3,0.03147237312063135,0.0625,0.5,1.875,1751.2916666666667,1756,18.425906628649763,1727,1775,1774,1727,0.643880208333333,8.0625
Test_plot_2,2023-09-25,5.733072916666667,5.625,0.2544794685045355,5.4375,6.125,6.125,5.5,5.647135416666667,5.375,1.0392771386608013,4.125,7.6875,7.25,4.5,6.381510416666667,5.75,1.6367108174293805,4.25,13.125,8.953125,4.859375,-0.008222677930832785,0.0625,0.4375,4.5,1791.7604166666667,1781,52.16083321736554,1740,1939,1922.5,1741.75,0.6484375,7
Test_plot_2,2023-09-26,6.20703125,6.0625,0.23054435367876155,6,6.5625,6.5625,6,6.825520833333333,7,0.9409767403486619,5.375,8.625,8.375,5.484375,8.041015625,7.875,0.9125778682078386,6.375,9.9375,9.421875,6.75,0.4491806984919076,0.0625,0.25,0.5,1786.71875,1779,25.242279955828497,1753,1860,1838,1755,1.833984375,3.375
Test_plot_2,2023-09-27,6.690755208333333,6.625,0.15898780149816305,6.4375,6.9375,6.9375,6.4375,6.946614583333333,7.125,1.0998272579177022,4.5625,8.6875,8.5625,4.96875,8.349609375,8.75,1.5094705994297348,5.0625,11.25,10.375,5.71875,-0.25494222825383184,0.0625,0.5625,1.0625,1745.9791666666667,1743.5,25.106920483013262,1714,1802,1790.5,1715,1.658854166666667,4.3125
Test_plot_2,2023-09-28,6.690104166666667,6.6875,0.14871065011000506,6.375,6.875,6.875,6.4375,6.18359375,6,1.2432982351973065,3.75,8.875,8.640625,4.359375,7.408203125,6.6875,2.379219816372945,3.625,14.5,12.78125,4.71875,-0.3981649185805178,0.0625,0.5625,3.125,1702.65625,1705,9.694087318946968,1690,1716,1715,1690,0.718098958333333,7.625
Test_plot_2,2023-09-29,6.874348958333333,6.75,0.2728828177248062,6.625,7.25,7.25,6.625,7.395833333333333,7.125,1.3044290274749708,5.625,10.5,9.75,6,8.538411458333334,7.875,1.720053209083327,6.25,13.125,11.875,6.71875,0.1320713711041437,0.0625,0.375,1.25,1683.6354166666667,1691,11.988696247686745,1666,1703,1699,1666,1.6640625000000009,5.875
Test_plot_2,2023-09-30,6.986979166666667,7,0.08405661991108847,6.875,7.125,7.125,6.875,6.491536458333333,6.15625,0.7695703149871556,5.5,8.25,7.875,5.625,6.842447916666667,6.5,1.0310148921257576,5.25,9.375,8.6875,5.6875,-0.28629704819436363,0.0625,0.375,0.6875,1668.40625,1668,3.6203463777291867,1664,1675,1675,1664,-0.14453125,2.25
Test_plot_2,2023-10-01,6.40234375,6.375,0.2700530680060378,5.75,6.875,6.875,5.875,3.8561197916666665,4.21875,1.5882514744287881,0.125,6.5625,6.140625,0.875,3.3880208333333335,3.71875,2.2147256250601894,-1.5,7.5,6.8125,-0.578125,0.6290032333860202,0.0625,0.5,1.1875,1684.28125,1677,15.827825681042665,1667,1719,1717.25,1668,-3.0143229166666665,0.625
Test_plot_2,2023-10-02,4.932291666666667,4.75,0.32730290707914,4.5,5.75,5.625,4.5625,0.9342447916666666,0.65625,1.0084091248746625,-0.625,3,2.875,-0.375,0.21809895833333334,-0.1875,1.7099985281923362,-2.5,3.875,3.3125,-1.90625,-0.5944255992597286,0.0625,0.6875,1.375,1731.0520833333333,1733,4.99340573929187,1720,1737,1737,1721.75,-4.714192708333334,-1.875
Test_plot_2,2023-10-03,4.438151041666667,4.4375,0.2086719424787407,4.125,4.75,4.75,4.125,2.2552083333333335,1.96875,1.6296155773140368,0,5.4375,5.03125,0.125,2.1490885416666665,1,2.978077380489485,-1.5,8.75,7.953125,-1.125,-0.21506575022872748,0.0625,0.4375,1.5,1731.9166666666667,1732.5,3.623509978101828,1725,1737,1736,1725,-2.2890625000000004,4
Test_plot_2,2023-10-04,4.254557291666667,4.25,0.20624397751706935,3.75,4.5625,4.5,3.875,1.0944010416666667,1.375,0.9962509819576265,-0.5,2.625,2.5625,-0.375,0.045572916666666664,0.375,1.4102969302488388,-2.25,2.75,2.625,-1.875,0.8266929256437779,0.0625,0.375,0.8125,1737.3541666666667,1739,3.1220073389666148,1731,1741,1740.25,1731,-4.208984375,-1.8125
Test_plot_2,2023-10-05,3.296875,3.25,0.22977391634295427,3,3.75,3.75,3,0.21744791666666666,0.25,0.3162250570913952,-0.375,0.625,0.625,-0.25,-1.255859375,-1.5,0.6845377645309855,-2.125,0.125,-0.25,-2,-0.7924284266562811,0.0625,0.0625,0.8125,1728.2916666666667,1725.5,7.505670371079337,1720,1741,1740,1721,-4.552734375,-3.625
Test_plot_2,2023-10-06,2.857421875,2.875,0.08395209561739737,2.75,3,3,2.75,0.6197916666666666,0.625,0.017364765697218558,0.5625,0.625,0.625,0.5625,-0.7721354166666666,-1.03125,0.5836998574392163,-1.4375,0.5,0.375,-1.375,-0.06424382741094194,0.0625,0.0625,0.3125,1739.28125,1739,5.499671042794048,1729,1748,1747,1730,-3.6295572916666665,-2.5
Test_plot_2,2023-10-07,2.6217447916666665,2.625,0.07552981268457289,2.5,2.75,2.75,2.5,0.7174479166666666,0.75,0.05439497263760332,0.625,0.8125,0.75,0.625,-0.05859375,0.15625,0.5548687389231894,-1.6875,0.6875,0.5,-1.5,-0.6649013876822868,0.0625,0.0625,0.1875,1751.5520833333333,1751.5,2.1661014782403636,1748,1755,1755,1749,-2.6803385416666665,-2.0625
Test_plot_2,2023-10-08,2.373046875,2.375,0.07665558921926457,2.25,2.5,2.5,2.25,0.8313802083333334,0.8125,0.04808828201677163,0.75,0.875,0.875,0.75,0.06640625,0.125,0.42706661820093006,-1.125,0.75,0.625,-0.78125,0.46245131345003654,0.0625,0.0625,0.25,1757.21875,1757,1.2582621683141102,1755,1760,1759,1755,-2.306640625,-1.75
Test_plot_2,2023-10-09,2.1861979166666665,2.1875,0.05588637340583248,2.125,2.25,2.25,2.125,0.8131510416666666,0.8125,0.05841575669699448,0.75,0.9375,0.9375,0.75,-0.18489583333333334,-0.3125,0.5114572725718803,-1,1,0.875,-0.765625,-0.2545012331483283,0.0625,0.0625,0.375,1751.15625,1750,2.6648911303920286,1749,1759,1758,1749,-2.37109375,-1.25
Test_plot_2,2023-10-10,1.9986979166666667,2,0.10258948543554464,1.8125,2.125,2.125,1.859375,0.6575520833333334,0.6875,0.1001557860001021,0.375,0.8125,0.75,0.5,-0.5247395833333334,-0.5,0.42568435290882317,-1.4375,0.25,0.125,-1.28125,-0.029933616288475157,0.0625,0.125,0.4375,1743.875,1743.5,3.133016034699505,1739,1749,1749,1739,-2.5234375,-1.875
Test_plot_2,2023-10-11,1.5514322916666667,1.5,0.13632717263591845,1.375,1.8125,1.75,1.375,-0.263671875,-0.25,0.2695029423540678,-0.875,0.375,0.25,-0.75,-1.171875,-1.09375,0.5838421965962342,-2.625,-0.125,-0.375,-2.28125,-0.21116225314233472,0.0625,0.1875,0.3125,1736.7395833333333,1737,2.576185640853615,1732,1740,1740,1732.75,-2.723307291666667,-1.9375
Test_plot_2,2023-10-12,1.3125,1.3125,0.04624021944948837,1.25,1.375,1.375,1.25,-0.177734375,-0.25,0.131829274624517,-0.5,0.0625,0.0625,-0.375,-1.3111979166666667,-1.59375,0.7653569840592334,-2.625,0.25,0.1875,-2.203125,-0.027884556083525608,0.0625,0.125,0.5,1727.125,1728,2.924488259328009,1723,1732,1731,1723,-2.623697916666667,-1.125
Test_plot_2,2023-10-13,1.2239583333333333,1.25,0.037021804859943275,1.125,1.25,1.25,1.171875,-0.396484375,-0.4375,0.15962232486527295,-0.625,0,-0.0625,-0.5625,-2.4401041666666665,-2.8125,1.0387997829394688,-3.9375,-0.125,-0.21875,-3.625,0.43871631984395365,0.0625,0.125,0.4375,1721.4895833333333,1721,1.3840808591124305,1719,1724,1724,1719.75,-3.6640625,-1.375
Test_plot_2,2023-10-14,1.05078125,1.0625,0.07549861666561218,0.875,1.125,1.125,0.9375,-1.0358072916666667,-1.125,0.36922580717375925,-1.8125,-0.4375,-0.5,-1.53125,-2.5768229166666665,-2.59375,0.3366924020148976,-3.6875,-1.875,-2,-3.03125,0.21008240460619984,0.0625,0.375,0.625,1711.8229166666667,1708,8.630417190216994,1698,1722,1722,1702,-3.6276041666666665,-3
Test_plot_2,2023-10-15,0.8404947916666666,0.8125,0.033772886570806494,0.75,0.875,0.875,0.8125,-0.6536458333333334,-0.625,0.3274599044693682,-1.75,-0.3125,-0.3125,-1.28125,-1.7493489583333333,-1.65625,0.9172369295013196,-3.875,-0.6875,-0.75,-3.390625,-0.8447915970434313,0.0625,0.0625,0.1875,1692.3333333333333,1694,7.123964990999216,1674,1702,1701,1677.75,-2.58984375,-1.5625
Test_plot_2,2023-10-16,0.7786458333333334,0.75,0.031304776553869845,0.75,0.8125,0.8125,0.75,-0.21549479166666666,-0.25,0.04872535786326775,-0.25,-0.125,-0.125,-0.25,-0.3424479166666667,-0.25,0.20778024169232093,-0.6875,-0.0625,-0.0625,-0.625,0.6642864816721931,0.0625,0.0625,0.0625,1669.6354166666667,1667.5,5.356982244877225,1664,1682,1680.25,1664,-1.12109375,-0.875
Test_plot_2,2023-10-17,0.84765625,0.875,0.031167654665829783,0.8125,0.875,0.875,0.8125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.2662760416666667,-0.25,0.09258921358661451,-0.5,-0.125,-0.125,-0.375,-0.14159536990206437,0.0625,0,0.0625,1697.0416666666667,1698,8.123930428926327,1682,1708,1708,1684,-1.1139322916666667,-1
Test_plot_2,2023-10-18,0.875,0.875,0,0.875,0.875,0.875,0.875,-0.21158854166666666,-0.25,0.06241427783649249,-0.3125,-0.125,-0.125,-0.3125,-0.9322916666666666,-0.9375,0.3744147479851347,-1.5,-0.3125,-0.375,-1.5,NA,0,0.0625,0.125,1708.5104166666667,1706,4.429553361509051,1702,1716,1716,1702.75,-1.8072916666666665,-1.1875
Test_plot_2,2023-10-19,0.875,0.875,0,0.875,0.875,0.875,0.875,-0.3763020833333333,-0.375,0.08697169773058562,-0.5,-0.25,-0.25,-0.5,-1.810546875,-1.75,0.4489070357289733,-2.625,-0.875,-1.125,-2.5,NA,0,0.0625,0.25,1704.1770833333333,1705,2.508909562535576,1699,1707,1707,1699,-2.685546875,-1.75
Test_plot_2,2023-10-20,0.783203125,0.75,0.04050780159588495,0.75,0.875,0.875,0.75,-0.5572916666666666,-0.5625,0.04769925888570612,-0.625,-0.5,-0.5,-0.625,-2.55859375,-2.59375,0.27830142984768,-3,-1.625,-2,-2.9375,-0.39824950063491243,0.0625,0.0625,0.1875,1694.9375,1694,2.4997368282533894,1690,1699,1699,1691,-3.341796875,-2.5
Test_plot_2,2023-10-21,0.74609375,0.75,0.015208258231008987,0.6875,0.75,0.75,0.6875,-0.4407552083333333,-0.4375,0.04914548727966933,-0.5,-0.375,-0.375,-0.5,-1.7545572916666667,-1.8125,0.4194338281025962,-2.375,-0.75,-0.921875,-2.375,0.3839427004020596,0.0625,0.0625,0.25,1686.3854166666667,1685,2.291263919952739,1684,1691,1690.25,1684,-2.500651041666667,-1.5
Test_plot_2,2023-10-22,0.662109375,0.6875,0.030856902590830466,0.625,0.6875,0.6875,0.625,-0.6321614583333334,-0.625,0.05867912274627093,-0.75,-0.5,-0.5,-0.75,-2.9225260416666665,-3,0.2448053724233285,-3.3125,-2.375,-2.5,-3.25,0.48632582526682666,0.0625,0.0625,0.1875,1681.3645833333333,1681.5,3.074923333803939,1676,1685,1685,1677,-3.5846354166666665,-3.0625
Test_plot_2,2023-10-23,0.6145833333333334,0.625,0.02341464528954235,0.5625,0.625,0.625,0.5625,-0.603515625,-0.625,0.037200697017026864,-0.6875,-0.5,-0.546875,-0.625,-2.5364583333333335,-2.5625,0.27048729580699804,-3,-2,-2.125,-2.9375,0.19909875621062018,0.0625,0.0625,0.25,1671.6145833333333,1672,3.229371102753328,1666,1676,1676,1666,-3.151041666666667,-2.625
Test_plot_2,2023-10-24,0.517578125,0.5,0.028248085927238178,0.5,0.5625,0.5625,0.5,-0.6712239583333334,-0.625,0.11762618912183018,-0.9375,-0.5,-0.5,-0.875,-2.8229166666666665,-2.59375,0.7547909841966591,-4.25,-1.875,-1.921875,-4.125,0.5100894909919796,0.0625,0.0625,0.25,1661.9479166666667,1662.5,3.9346498317189056,1655,1667,1667,1656,-3.3404947916666665,-2.4375
Test_plot_2,2023-10-25,0.4375,0.4375,0.04966996338993914,0.375,0.5,0.5,0.375,-0.7623697916666666,-0.75,0.15082552214556544,-1,-0.5,-0.5625,-1,-3.0091145833333335,-2.78125,0.7953906669355918,-4.3125,-1.875,-2,-4.25,-0.9169338532960153,0.0625,0.0625,0.125,1650.96875,1650,1.6186617279325795,1649,1655,1654,1649,-3.4466145833333335,-2.375
Test_plot_2,2023-10-26,0.375,0.375,0,0.375,0.375,0.375,0.375,-0.5846354166666666,-0.625,0.05439497263760332,-0.625,-0.5,-0.5,-0.625,-2.12890625,-2.1875,0.28124086242466334,-2.5,-1.25,-1.546875,-2.4375,NA,0,0.0625,0.1875,1647.6458333333333,1647,0.8332456094177965,1647,1650,1649,1647,-2.50390625,-1.625
Test_plot_2,2023-10-27,0.3736979166666667,0.375,0.008973492885237248,0.3125,0.375,0.375,0.375,-0.4095052083333333,-0.375,0.05797415462226825,-0.5625,-0.375,-0.375,-0.5,-1.1373697916666667,-1,0.3450328683411852,-1.875,-0.625,-0.75,-1.875,-0.09822036726019838,0.0625,0.0625,0.125,1648.8645833333333,1649,1.302788843953549,1647,1651,1651,1647,-1.5110677083333335,-1
Test_plot_2,2023-10-28,0.3580729166666667,0.375,0.027920185036208845,0.3125,0.375,0.375,0.3125,-0.4895833333333333,-0.375,0.14669233228385592,-0.8125,-0.375,-0.375,-0.75,-1.7994791666666667,-1.34375,0.9158651300292575,-3.5,-0.75,-0.75,-3.375,0.43322256708437923,0.0625,0.0625,0.1875,1649.53125,1649,1.3761358944522886,1647,1652,1652,1647,-2.1575520833333335,-1.125
Test_plot_2,2023-10-29,0.2875,0.3125,0.030772872744833184,0.25,0.3125,0.3125,0.25,-0.824375,-0.8125,0.06198970976026276,-1,-0.75,-0.75,-0.9375,-3.46625,-3.5,0.37912503933998537,-4.25,-2.75,-2.875,-4.125,-0.15354305722016348,0.0625,0.0625,0.25,1641.02,1641,3.7496935901753385,1634,1647,1646,1635,-3.75375,-3.0625
Test_plot_2,2023-10-30,0.23763020833333334,0.25,0.02503253091812066,0.1875,0.25,0.25,0.1875,-0.8424479166666666,-0.8125,0.09247117557057176,-1,-0.75,-0.75,-1,-3.3235677083333335,-3.28125,0.4292928311083342,-4.125,-2.625,-2.75,-3.9375,0.27792426397665304,0.0625,0.0625,0.25,1626.9270833333333,1628,4.955050144027259,1618,1634,1634,1618.75,-3.561197916666667,-2.875
Test_plot_2,2023-10-31,0.130859375,0.125,0.018313167986739112,0.125,0.1875,0.1875,0.125,-0.7649739583333334,-0.71875,0.1486631191617595,-1.0625,-0.625,-0.625,-1,-2.5983072916666665,-2.28125,0.7598987549244607,-4,-1.75,-1.75,-3.875,-0.5491173645095759,0.0625,0.0625,0.25,1610.0416666666667,1609,3.595074603330058,1605,1617,1616,1605,-2.7291666666666665,-1.9375
Test_plot_2,2023-11-01,0.10677083333333333,0.125,0.028557229397775847,0.0625,0.125,0.125,0.0625,-0.701171875,-0.6875,0.07864138551963189,-0.875,-0.625,-0.625,-0.875,-2.5358072916666665,-2.375,0.422413257179517,-3.6875,-2,-2.125,-3.390625,0.688405921556091,0.0625,0.0625,0.25,1598.9375,1600,4.139190106390633,1590,1605,1604,1591.75,-2.642578125,-2.125
Test_plot_2,2023-11-02,0.021484375,0,0.029840757462253745,0,0.0625,0.0625,0,-0.8893229166666666,-0.875,0.10318894216478683,-1.125,-0.75,-0.75,-1,-3.2057291666666665,-3.125,0.6241386608618762,-4.5,-2.125,-2.359375,-4.125,-0.7691171287128303,0.0625,0.0625,0.4375,1571.7291666666667,1572,11.139762037207708,1555,1590,1588.25,1556,-3.2272135416666665,-2.1875
Test_plot_2,2023-11-03,0,0,0,0,0,0,0,-1.005859375,-1,0.10656035362092128,-1.25,-0.875,-0.875,-1.140625,-3.5859375,-3.6875,0.6267901993070476,-4.75,-2.3125,-2.5,-4.40625,NA,0,0.0625,0.25,1540.3645833333333,1540.5,8.051308872562492,1527,1554,1553,1528,-3.5859375,-2.3125
Test_plot_2,2023-11-04,-0.047526041666666664,-0.0625,0.034821905521764125,-0.125,0,0,-0.125,-2.2265625,-2.3125,0.708225288457371,-3.625,-0.875,-0.921875,-3.390625,-5.154296875,-5.1875,1.4608924229606421,-8.375,-2.6875,-3.09375,-7.65625,0.0782270381125513,0.0625,0.25,1.125,1484.2395833333333,1492.5,34.36024164845688,1427,1526,1525,1430.75,-5.106770833333333,-2.6875
Test_plot_2,2023-11-05,-0.12369791666666667,-0.125,0.008973492885237248,-0.125,-0.0625,-0.125,-0.125,-1.5123697916666667,-1.375,0.49442781520285844,-2.625,-1,-1,-2.5,-3.2337239583333335,-2.8125,0.8931963592384365,-5.4375,-2.3125,-2.375,-5.140625,-0.18222632148493936,0.0625,0.1875,0.3125,1386.3541666666667,1385.5,21.880045783973394,1355,1427,1423.25,1356.75,-3.110026041666667,-2.25
Test_plot_2,2023-11-06,-0.13932291666666666,-0.125,0.026406436532612217,-0.1875,-0.125,-0.125,-0.1875,-1.0540364583333333,-1.0625,0.04765883387444483,-1.125,-1,-1,-1.125,-2.6946614583333335,-2.75,0.1410340663362032,-2.875,-2.375,-2.4375,-2.875,-0.3921802771527733,0.0625,0.0625,0.125,1309.875,1316.5,34.22994995152944,1251,1355,1353,1255.75,-2.555338541666667,-2.25
Test_plot_2,2023-11-07,-0.2571614583333333,-0.25,0.021970733498963026,-0.3125,-0.1875,-0.25,-0.3125,-0.9654947916666666,-1,0.03833477841002363,-1,-0.875,-0.875,-1,-2.0403645833333335,-1.9375,0.21669223238169247,-2.375,-1.75,-1.75,-2.375,-0.26000107234436953,0.0625,0.0625,0.0625,1229.84375,1227,7.531447229345835,1222,1250,1246,1223,-1.7832031250000002,-1.5625
Test_plot_2,2023-11-08,-0.3125,-0.3125,0,-0.3125,-0.3125,-0.3125,-0.3125,-0.8997395833333334,-0.875,0.03072475250781797,-0.9375,-0.875,-0.875,-0.9375,-1.677734375,-1.6875,0.1791629213449826,-1.875,-1.25,-1.375,-1.875,NA,0,0.0625,0.0625,1222.3125,1222,0.48801423620304574,1222,1224,1223,1222,-1.365234375,-0.9375
Test_plot_2,2023-11-09,-0.3203125,-0.3125,0.020778436443886522,-0.375,-0.3125,-0.3125,-0.375,-0.900390625,-0.875,0.06320531303138001,-1.0625,-0.8125,-0.8125,-1,-1.744140625,-1.6875,0.341855199441033,-2.5625,-1.25,-1.25,-2.375,0.7069455290563049,0.0625,0.0625,0.125,1224.8854166666667,1225,0.6938798874773746,1224,1226,1226,1224,-1.423828125,-0.9375
Test_plot_2,2023-11-10,-0.392578125,-0.375,0.028248085927238178,-0.4375,-0.375,-0.375,-0.4375,-1.2369791666666667,-1.25,0.0800476146679905,-1.375,-1.0625,-1.125,-1.375,-2.6204427083333335,-2.625,0.35831807297421675,-3.25,-1.75,-1.9375,-3.140625,-0.34542777358736637,0.0625,0.0625,0.1875,1219.375,1219,2.920886671435306,1215,1225,1224,1216,-2.2278645833333335,-1.375
Test_plot_2,2023-11-11,-0.4850260416666667,-0.5,0.026816861328930495,-0.5,-0.4375,-0.4375,-0.5,-1.181640625,-1.125,0.095144507907017,-1.375,-1.0625,-1.0625,-1.3125,-2.2037760416666665,-2.15625,0.5242667805701882,-3.125,-1.5625,-1.625,-3.125,0.3889499933224156,0.0625,0.0625,0.1875,1213.96875,1214.5,1.2769463987431726,1211,1215,1215,1211,-1.7187499999999998,-1.125
Test_plot_2,2023-11-12,-0.587890625,-0.625,0.05986424128700222,-0.6875,-0.5,-0.5,-0.6875,-1.3873697916666667,-1.375,0.09275559976830074,-1.5,-1.25,-1.25,-1.5,-2.4264322916666665,-2.4375,0.3036232396953732,-3,-1.875,-1.9375,-2.875,0.7259590310927636,0.0625,0.0625,0.1875,1205.8125,1206,3.2969283950527744,1200,1211,1210.25,1200,-1.8385416666666665,-1.375
